,user_id,card_num,gender,first_name,last_name,email,job,card_type,address,branch,phone,birthdate,country,balance_usd
2496,03a34978-1940-4688-8b30-4b29c2b60f36,3351848752,M,Murti,Utama,Murti22@gmail.com,Special effects artist,MasterCard,"Gang Moch. Ramdan No. 47
Sawahlunto, Gorontalo 53690",Cimahi,+62 (0553) 895-8956,1981-06-03,ID,17806.32
2497,99dff622-0c39-4f04-bb57-ee414973dd9b,2259639068,F,Ulya,Handayani,Handayani84@yahoo.com,"Librarian, public",MasterCard,"Gg. Ciumbuleuit No. 26
Bitung, Maluku Utara 55414",Kota Administrasi Jakarta Utara,+62 (0770) 748 8935,1977-12-24,ID,43981.32
2498,d9be8a3a-dd49-4e44-8629-b2bc7a5c5311,0862100399,F,Uchita,Oktaviani,Uchita59@hotmail.com,Tax inspector,AMEX,"Jalan Suryakencana No. 2
Bengkulu, MA 00851",Singkawang,+62 (36) 339 4767,1967-07-10,ID,11578.16
2499,ef13fce8-0e53-4e33-b4cd-54f77868364f,2764567781,M,Cakrawangsa,Sinaga,,Ophthalmologist,MasterCard,"Jl. Veteran No. 82
Padang, YO 21032",Blitar,(011) 124-7208,1948-05-05,ID,47881.55
2500,1406d4c6-0454-4f0d-b6a8-f2a3784b409f,7336599703,F,Amalia,Agustina,Agustina52@yahoo.com,Estate agent,MasterCard,"Jalan Rungkut Industri No. 208
Magelang, SU 28007",Magelang,(019) 552-4349,1950-09-04,ID,62534.8
2501,3ebd5b97-7af4-4411-adfa-bc76877d4ccf,4122521287,F,Wani,Novitasari,,"Designer, ceramics/pottery",AMEX,"Gang Erlangga No. 969
Tarakan, Sulawesi Selatan 37917",Pekanbaru,+62 (06) 657 2696,2002-09-06,ID,59246.16
2502,a56a9e09-2d9f-46a9-a8ba-bf6be49168a1,7293494260,F,Ade,Kuswandari,Ade15@yahoo.com,Secondary school teacher,MasterCard,"Jalan Antapani Lama No. 575
Payakumbuh, MA 17515",Dumai,+62 (020) 935-9999,1977-05-29,ID,71444.92
2503,38273b61-962a-4df7-bede-d3a6c787f2a6,0381004837,F,Restu,Maryati,Maryati66@hotmail.com,Statistician,AMEX,"Gang Jayawijaya No. 1
Ambon, Maluku 54986",Batam,(007) 432 1965,1978-10-22,ID,6288.41
2504,cb953cc9-6aab-46af-a3b4-1e5f48c96594,7435343561,F,Ophelia,Laksita,Laksita51@yahoo.com,Quarry manager,MasterCard,"Gang BKR No. 408
Bau-Bau, Kalimantan Selatan 51056",Tarakan,081 279 2991,1942-11-04,ID,84387.6
2505,e56deb85-979f-4783-93d2-d507d9367f1e,2260666362,M,Nasim,Santoso,Santoso97@gmail.com,Private music teacher,MasterCard,"Gg. Gedebage Selatan No. 12
Palembang, SU 15687",Padangpanjang,+62-010-478-7865,1965-04-25,ID,46685.7
2506,66864061-ee4e-487d-a971-f5fdd1124007,4029638064,M,Bancar,Prakasa,Bancar19@hotmail.com,"Teacher, early years/pre",MasterCard,"Gg. Rajawali Barat No. 17
Tarakan, JI 46846",Probolinggo,(0650) 521 7919,2008-12-12,ID,27790.82
2507,9ae05f75-3b1d-4965-8146-957ac21ceeda,6143211204,F,Shakila,Namaga,Shakila14@gmail.com,"Engineer, electronics",MasterCard,"Jalan Cikutra Barat No. 3
Bukittinggi, ST 38137",Ternate,(0987) 808-4058,1962-06-09,ID,63374.55
2508,cca86e62-54b0-4b3f-aba3-dbb4ac436052,0612523492,M,Murti,Tamba,Murti54@yahoo.com,Futures trader,Visa,"Gg. Rumah Sakit No. 142
Blitar, SB 75120",Tegal,(0302) 922-8692,2009-03-07,ID,81450.71
2509,47c30809-ab24-415d-8873-e792a303046c,5158181268,F,Jamalia,Anggraini,Anggraini97@gmail.com,Film/video editor,AMEX,"Gang Pacuan Kuda No. 3
Yogyakarta, BT 36120",Payakumbuh,+62 (19) 842-9111,1963-09-18,ID,44457.34
2510,abdd1444-3914-4f16-9fae-98bf4f7b7dbb,2424139306,F,Ellis,Utami,Ellis92@hotmail.com,Aid worker,AMEX,"Gang Rajawali Timur No. 592
Subulussalam, BB 07280",Prabumulih,+62 (473) 031-3099,2000-06-28,ID,98019.59
2511,225c58f9-e408-4b32-89e0-7a7c603b77a7,4220973788,M,Banara,Maheswara,Banara44@yahoo.com,Museum education officer,Visa,"Jl. Jakarta No. 130
Makassar, SS 05303",Ambon,(0718) 180-3284,1997-05-17,ID,57064.4
2512,91fb1d9c-c164-4430-b386-d883a5b3294e,9474744521,F,Elisa,Mardhiyah,Mardhiyah30@yahoo.com,Chiropractor,MasterCard,"Jl. Peta No. 282
Tangerang Selatan, Nusa Tenggara Barat 45030",Surakarta,(006) 071 9719,1968-08-06,ID,33773.93
2513,5d42a7f9-0704-4843-be29-1e03ec329680,4347324123,F,Ghaliyati,Suryatmi,Suryatmi05@gmail.com,"Scientist, research (maths)",MasterCard,"Jalan Rumah Sakit No. 970
Tasikmalaya, Jawa Tengah 67527",Meulaboh,+62-850-382-4207,1987-01-31,ID,56801.22
2514,ab2c059f-b378-419e-aede-959dd930b227,4376673936,M,Radit,Irawan,Irawan39@yahoo.com,Careers adviser,Visa,"Gang Ir. H. Djuanda No. 49
Lhokseumawe, RI 81709",Salatiga,+62 (0320) 664 3674,1979-08-04,ID,11755.57
2515,7315d810-64bb-4399-863f-dfae3efa2503,2196303454,M,Unggul,Wibisono,Wibisono45@gmail.com,Podiatrist,AMEX,"Jalan Pasteur No. 72
Bogor, KI 55199",Magelang,0881384281,2005-02-13,ID,6148.65
2516,5bf88137-55b1-41af-ab82-7d79a2999a0d,7718107572,M,Uda,Setiawan,Uda23@yahoo.com,"Therapist, nutritional",AMEX,"Jalan Cihampelas No. 45
Samarinda, Lampung 70596",Pariaman,(007) 394-7464,1957-02-19,ID,97841.31
2517,675e3989-40a9-4608-b2f8-4571798a44d3,1887805340,F,Ika,Permata,Ika31@hotmail.com,Freight forwarder,Visa,"Jl. Surapati No. 743
Manado, Sumatera Utara 58340",Tangerang,+62-85-093-8691,1942-08-29,ID,24092.29
2518,0b6bbcfe-d61a-46cf-ac0e-b621f79151bd,8790887976,M,Kalim,Januar,Kalim12@hotmail.com,Passenger transport manager,AMEX,"Gang Pasirkoja No. 772
Jambi, Kepulauan Riau 31284",Pontianak,(054) 355 7592,1981-05-03,ID,51157.33
2519,71b6a7c3-92b3-407a-8bc8-66cafe050586,3848089631,M,Jono,Uwais,Uwais60@gmail.com,Customer service manager,MasterCard,"Jalan Rumah Sakit No. 547
Surabaya, BE 28044",Pontianak,+62 (943) 679 7809,1990-08-05,ID,55946.92
2520,275c8ba2-da4b-4d4f-9267-9ec57193f9b4,0760458846,F,Laras,Riyanti,Laras48@gmail.com,Warehouse manager,AMEX,"Gg. M.T Haryono No. 37
Salatiga, Jawa Tengah 58160",Bontang,(084) 268 8708,1955-09-04,ID,8887.3
2521,8a902011-6cee-4de1-8409-7601a20a4db1,8031420853,M,Emong,Dongoran,Dongoran39@gmail.com,Community education officer,MasterCard,"Jalan Cihampelas No. 471
Medan, Kepulauan Riau 17129",Padang Sidempuan,+62 (328) 389-6605,1975-04-20,ID,26380.27
2522,71d05f00-c9c4-4bb2-9c9e-2562a975f21b,8813436472,F,Puspa,Yuliarti,Puspa00@yahoo.com,Retail manager,Visa,"Gang Antapani Lama No. 245
Singkawang, Papua Barat 47811",Bukittinggi,(084) 240 2324,1978-02-15,ID,51743.67
2523,7d8d51ea-f2b0-4e10-8e6b-0d24631fd992,2143161781,M,Mujur,Setiawan,Mujur45@gmail.com,"Surveyor, planning and development",AMEX,"Gg. Stasiun Wonokromo No. 52
Tual, ST 74925",Kota Administrasi Jakarta Utara,(0593) 496-4740,1992-04-13,ID,98909.97
2524,4b0cd67e-8691-4be6-a564-515729628203,2097573203,M,Atmaja,Pradipta,Pradipta22@yahoo.com,Insurance risk surveyor,AMEX,"Gang Wonoayu No. 085
Blitar, Papua 19913",Pekalongan,+62 (899) 560 7293,1953-07-23,ID,44494.89
2525,d92b8c3f-7fe6-4a06-84d7-53fb34e1f6ce,5876097324,F,Padmi,Pudjiastuti,Padmi38@yahoo.com,"Engineer, structural",Visa,"Gg. Monginsidi No. 43
Kota Administrasi Jakarta Pusat, JI 60043",Jambi,+62 (452) 052-3625,1954-07-22,ID,40728.0
2526,ef2dac88-9353-4729-8771-6dab617f5952,6423330580,M,Wadi,Saragih,Saragih16@hotmail.com,Armed forces training and education officer,MasterCard,"Gg. W.R. Supratman No. 48
Lhokseumawe, Sulawesi Tenggara 60246",Jayapura,+62-866-911-7754,1957-01-12,ID,30235.46
2527,2ba9c639-0397-42a8-9418-c22278ed168c,2933309993,F,Eva,Safitri,Eva89@gmail.com,"Journalist, broadcasting",AMEX,"Gg. Cihampelas No. 50
Banjarbaru, Kalimantan Timur 11232",Kota Administrasi Jakarta Barat,+62-135-673-4281,1959-06-21,ID,28025.39
2528,046d2618-7013-4b42-a485-da42031a02aa,1306931311,F,Nadia,Mulyani,Nadia28@gmail.com,Nutritional therapist,AMEX,"Jl. Kendalsari No. 6
Magelang, Kalimantan Selatan 54708",Purwokerto,+62 (365) 671 3117,1980-04-14,ID,82013.46
2529,3238b390-73a2-4675-944b-e225c1067627,8573697831,M,Cahyadi,Waluyo,Cahyadi94@hotmail.com,"Copywriter, advertising",Visa,"Gang Pelajar Pejuang No. 4
Gorontalo, BT 57894",Kendari,+62 (777) 063 8423,2003-01-12,ID,94054.98
2530,8984afeb-be36-4e52-9a16-b0c36f4c9a3e,3677054727,M,Praba,Hutapea,Praba80@yahoo.com,Chartered certified accountant,Visa,"Jalan Rawamangun No. 066
Malang, Sulawesi Utara 80553",Parepare,(063) 036-9583,1989-06-01,ID,74680.83
2531,a32bb6c5-c27a-4eb3-b5ce-85c140bda16f,9510095557,F,Belinda,Andriani,Belinda51@hotmail.com,Hydrogeologist,Visa,"Gang S. Parman No. 86
Tegal, PA 95170",Batam,+62-0902-888-7611,1969-11-14,ID,11839.55
2532,7866d0b6-a865-48a3-a465-0e7a1aa1e53f,6288105094,F,Yulia,Hastuti,,Theatre stage manager,AMEX,"Gang Antapani Lama No. 157
Blitar, Kalimantan Selatan 60234",Gorontalo,+62 (86) 083-8268,1968-09-15,ID,36358.38
2533,03736cf6-db8c-40b4-ae18-bee4cd6f8f83,4895991463,M,Jarwi,Habibi,Jarwi24@hotmail.com,"Teacher, primary school",AMEX,"Gg. W.R. Supratman No. 3
Kota Administrasi Jakarta Selatan, Nusa Tenggara Barat 80373",Pekanbaru,+62 (265) 410-3674,1963-02-23,ID,3852.12
2534,d0e4cc05-75c9-4e0f-9a10-0cce2ad99931,5710423077,M,Candra,Utama,Candra76@yahoo.com,Dancer,Visa,"Gang KH Amin Jasuta No. 469
Kediri, RI 42280",Banda Aceh,(019) 021-3149,1980-09-07,ID,25917.28
2535,aa0934a5-eb23-4d14-b57f-82257c795d4e,8766132960,F,Yuni,Nurdiyanti,Nurdiyanti34@yahoo.com,"Nurse, learning disability",Visa,"Gg. Antapani Lama No. 794
Kotamobagu, Sulawesi Tenggara 16770",Singkawang,+62 (0186) 121 7519,1991-03-18,ID,56842.83
2536,042418db-15d8-4946-b238-7e5f3f6d0d50,7885410509,M,Ganjaran,Prayoga,Ganjaran70@hotmail.com,Housing manager/officer,MasterCard,"Jl. Kutisari Selatan No. 30
Medan, Sulawesi Tengah 93986",Jambi,0886094269,2005-06-03,ID,38682.82
2537,9577835b-5d21-407e-ae30-04ecf7d2e2fb,3746561669,M,Cemplunk,Suwarno,Suwarno23@hotmail.com,"Designer, exhibition/display",Visa,"Gang Rajawali Barat No. 8
Tegal, Sulawesi Utara 22536",Depok,(027) 270-3158,1959-02-25,ID,9477.7
2538,623e0840-3d98-412a-8d4d-a25fd04345e9,5882964689,M,Adinata,Manullang,Manullang11@yahoo.com,Physiological scientist,AMEX,"Jalan Sukabumi No. 48
Solok, Sulawesi Utara 48510",Parepare,+62 (529) 043-1593,1960-01-20,ID,77378.14
2539,c578ae40-12fd-43b9-951b-c85053204242,9550207420,F,Malika,Nasyiah,Nasyiah44@yahoo.com,"Librarian, public",MasterCard,"Gg. Jend. A. Yani No. 05
Pekanbaru, SR 17493",Jayapura,+62-307-820-4061,1944-10-27,ID,58972.78
2540,7c3b32ed-31b4-45e7-8690-b3b22ba3ec4f,8132566554,F,Farhunnisa,Purnawati,Purnawati18@gmail.com,"Scientist, audiological",MasterCard,"Gg. H.J Maemunah No. 2
Batam, JT 32485",Parepare,+62 (079) 597 7918,1942-03-18,ID,12106.21
2541,49ac4bef-6c39-4226-8fb8-0601ec085ecc,3214810799,F,Almira,Usamah,Almira48@hotmail.com,Psychiatric nurse,Visa,"Gg. Rawamangun No. 983
Langsa, RI 38195",Palopo,(034) 183 7039,1980-05-21,ID,3562.26
2542,2a1af2e1-bd71-466a-9b6e-b8bc447836db,9377118777,F,Sari,Prastuti,,"Surveyor, planning and development",MasterCard,"Gg. Otto Iskandardinata No. 745
Kota Administrasi Jakarta Barat, Banten 75918",Balikpapan,+62 (418) 299-9891,1963-01-05,ID,70679.74
2543,09b92841-45a8-4e9b-9cf6-b79ca33672f9,9814455549,M,Karman,Pradana,Karman22@gmail.com,Farm manager,Visa,"Jl. Sentot Alibasa No. 13
Gorontalo, JA 76203",Sungai Penuh,+62 (853) 729-3288,1950-12-03,ID,4733.25
2544,e78b0526-e8b8-4af5-bf1f-08fbf344df22,3962025491,M,Najib,Sihombing,Najib96@gmail.com,Trade mark attorney,Visa,"Jalan Setiabudhi No. 64
Manado, Sulawesi Utara 99079",Banjar,(0798) 561-4249,1978-02-22,ID,33609.74
2545,f390cc00-92f4-455d-8043-fe9347ce364b,3956073762,M,Najam,Maheswara,Maheswara44@hotmail.com,"Horticulturist, commercial",Visa,"Gg. Moch. Ramdan No. 395
Solok, MU 03384",Balikpapan,+62 (028) 076 8909,1985-02-20,ID,34616.66
2546,f32f9a38-d135-4c26-a194-3d0487d435e9,8921022428,M,Anom,Ardianto,Ardianto79@hotmail.com,Medical sales representative,Visa,"Gg. Sukajadi No. 02
Bandar Lampung, BT 35516",Denpasar,(0253) 792-8289,1952-11-18,ID,19758.88
2547,53b05930-f1d7-474f-b5f7-3b5171e3bbc4,5794993776,M,Galih,Hutasoit,Galih50@gmail.com,Health physicist,Visa,"Gang Rajiman No. 23
Prabumulih, Lampung 77163",Pematangsiantar,+62 (089) 658-0998,2001-10-18,ID,36513.16
2548,def4c843-5ed8-40e4-a78d-ffa916833910,3679362783,M,Okto,Prakasa,Okto82@gmail.com,"Engineer, chemical",AMEX,"Gang Veteran No. 1
Bogor, JT 50332",Gorontalo,+62 (148) 076-2842,1973-04-29,ID,85954.54
2549,155e794c-2483-4ad2-8feb-d409b376c073,6272169412,F,Titi,Agustina,Agustina77@hotmail.com,Primary school teacher,Visa,"Jalan Kutisari Selatan No. 9
Salatiga, SS 91888",Tasikmalaya,+62 (008) 024 2196,1993-03-15,ID,22440.29
2550,e8d871a6-20ab-4740-a6c2-f30c15b16d58,5194644161,F,Vicky,Pratiwi,Pratiwi60@yahoo.com,Administrator,MasterCard,"Jl. Moch. Ramdan No. 897
Tegal, NB 56364",Palopo,+62 (604) 314-8188,1989-03-13,ID,83672.0
2551,6a430590-9349-4b43-bf32-a932e3728949,1627109939,F,Laras,Lestari,,Dealer,MasterCard,"Jl. Jend. A. Yani No. 2
Tomohon, Papua 24472",Sorong,+62 (0820) 137 3439,1991-09-11,ID,76252.99
2552,76673df0-7cf8-4059-bea5-866c0f0ba941,7336135564,F,Zamira,Mulyani,Mulyani04@yahoo.com,Psychiatrist,Visa,"Gang Waringin No. 2
Bandar Lampung, Jawa Timur 73697",Tegal,(0246) 313 4457,1982-05-27,ID,71302.5
2553,482b3931-c2ce-4b7c-aba2-908371c5d5c8,6429544099,F,Anita,Hariyah,Anita89@hotmail.com,Musician,AMEX,"Gg. Moch. Ramdan No. 5
Tasikmalaya, MU 60236",Pematangsiantar,+62 (0294) 286-1232,1970-04-28,ID,79428.4
2554,9f60b538-486b-4311-bce6-67a6b871bee6,8552583362,M,Rangga,Sihombing,Rangga39@gmail.com,"Designer, graphic",Visa,"Gg. Asia Afrika No. 101
Bau-Bau, DI Yogyakarta 46037",Bukittinggi,+62 (601) 017-6762,1942-09-06,ID,93844.97
2555,17785d00-3e44-4390-b7e2-800f6b613d8a,3142488106,M,Bancar,Setiawan,Setiawan76@yahoo.com,Nature conservation officer,AMEX,"Gg. Cihampelas No. 6
Bontang, Aceh 36149",Pekalongan,(081) 359-8402,1939-11-01,ID,5208.57
2556,ef9ef297-a23c-482e-a700-5991d3287f1a,8707400257,M,Cengkal,Siregar,Cengkal06@yahoo.com,Data processing manager,Visa,"Jalan Medokan Ayu No. 9
Medan, ST 42290",Bontang,+62-045-175-7666,1963-11-24,ID,21692.61
2557,6a8cbcf7-443b-49e2-88e3-358830c9d831,7931116368,F,Rachel,Mardhiyah,Mardhiyah65@yahoo.com,Air broker,Visa,"Jl. Cikutra Timur No. 618
Pariaman, Kalimantan Utara 84849",Bogor,+62-0020-048-3743,1999-12-21,ID,42411.16
2558,60d743b0-afaa-4a49-bd48-08ffb0493ae4,2877128724,M,Radika,Firgantoro,Radika49@hotmail.com,"Nurse, learning disability",Visa,"Gg. Ahmad Dahlan No. 60
Bontang, Jambi 88896",Banda Aceh,+62 (0907) 577 7027,1962-10-04,ID,63181.36
2559,e95752d7-2707-4c77-b4b1-d9158fcec381,0771518256,F,Ajeng,Andriani,Ajeng63@yahoo.com,Minerals surveyor,AMEX,"Jalan Rajawali Barat No. 8
Probolinggo, BT 07183",Madiun,(014) 202 3109,1954-06-29,ID,99321.76
2560,09bf3098-4741-4598-9c24-9126c9b84530,0352120570,M,Usman,Pradana,Pradana28@hotmail.com,Ophthalmologist,Visa,"Gg. Raya Ujungberung No. 463
Banjarmasin, SU 64485",Lhokseumawe,+62-24-444-4209,1958-08-19,ID,56515.65
2561,82ef8886-c4a2-4c36-97e6-d6576d179c39,5014212637,F,Lalita,Rahmawati,Lalita32@hotmail.com,Health service manager,MasterCard,"Gang Rumah Sakit No. 6
Blitar, SB 97722",Bukittinggi,+62-0425-765-3169,1941-04-26,ID,93098.5
2562,8474474d-ded5-4f2d-8627-6059c803096c,0311451317,M,Bala,Samosir,Bala80@gmail.com,Materials engineer,Visa,"Jl. Gegerkalong Hilir No. 375
Banda Aceh, GO 30972",Kota Administrasi Jakarta Barat,0869997517,1964-12-29,ID,77700.43
2563,f8d1bb5a-5455-48f3-985c-a701065660a7,9410729385,F,Yuni,Handayani,Handayani65@gmail.com,Systems developer,Visa,"Jl. M.T Haryono No. 36
Ambon, Sumatera Selatan 30857",Samarinda,+62 (76) 723-8652,1966-01-16,ID,85780.4
2564,5f10efb7-1bb4-44fb-b48e-2ba3f99ef02c,5837481919,M,Akarsana,Manullang,Manullang19@yahoo.com,Dentist,AMEX,"Gang Gardujati No. 002
Depok, Jawa Barat 43783",Tasikmalaya,(0272) 527-4571,1959-04-17,ID,53896.6
2565,2fd3298d-f9d5-4fed-9f40-b6d6bce1d1af,8596790495,M,Ian,Jailani,Ian65@gmail.com,Manufacturing engineer,Visa,"Jalan Dipatiukur No. 916
Meulaboh, Nusa Tenggara Timur 97731",Yogyakarta,+62-075-671-6558,2002-09-21,ID,68199.64
2566,b58eb39a-2a69-425f-bfb3-3b409b20e4be,7384208951,F,Michelle,Pudjiastuti,Michelle89@hotmail.com,Physiotherapist,Visa,"Gang Yos Sudarso No. 50
Payakumbuh, MU 46408",Banjar,(053) 691-6437,1989-11-11,ID,89970.28
2567,5139c228-d3e4-46b7-b828-f80d1f25a64b,3601265904,M,Baktiadi,Haryanto,Baktiadi95@gmail.com,Recycling officer,MasterCard,"Jalan Sentot Alibasa No. 396
Kota Administrasi Jakarta Pusat, Kalimantan Utara 34505",Binjai,088 816 3417,2001-12-12,ID,73454.95
2568,540b8826-445f-4f56-9b1f-fec83d054cc9,8030569927,M,Caket,Prasetya,Prasetya75@yahoo.com,Forensic scientist,AMEX,"Gang Medokan Ayu No. 14
Tanjungpinang, MA 48371",Pekanbaru,+62 (053) 250-4458,1997-05-07,ID,26939.9
2569,d913662c-df56-4fa2-8b62-a0f51db373d6,2899931312,F,Melinda,Riyanti,Melinda16@yahoo.com,Control and instrumentation engineer,AMEX,"Gang Raya Setiabudhi No. 92
Tidore Kepulauan, JK 35797",Bontang,(0022) 686 1648,1975-03-31,ID,81419.73
2570,e5e48e09-86e9-4ef5-a112-595b7814567e,2126649497,F,Uli,Safitri,Uli87@hotmail.com,Field trials officer,Visa,"Gg. Pacuan Kuda No. 958
Padang Sidempuan, Kalimantan Utara 72616",Sukabumi,+62 (98) 182-8403,1946-07-26,ID,37305.38
2571,3f6bb5aa-1ad8-40d7-9910-61711ac5c543,5193846580,F,Jasmin,Yuniar,Jasmin78@hotmail.com,"Engineer, energy",AMEX,"Gg. Peta No. 852
Sabang, Bengkulu 83117",Kota Administrasi Jakarta Utara,(026) 018-7819,1979-12-04,ID,11740.79
2572,d6c9ed53-b5e7-4f5e-b452-e178988f3df0,2940689934,M,Irwan,Januar,Januar14@yahoo.com,Learning mentor,MasterCard,"Jalan Kendalsari No. 8
Denpasar, Kalimantan Selatan 79842",Kota Administrasi Jakarta Utara,+62-659-506-2991,1948-10-24,ID,5467.38
2573,f3e82922-f00c-4174-bf4b-f35fc1261636,8238445133,M,Kuncara,Budiyanto,Budiyanto34@gmail.com,Paramedic,AMEX,"Jl. Kutisari Selatan No. 19
Kota Administrasi Jakarta Pusat, SG 70072",Sawahlunto,0873857148,1946-08-08,ID,99365.86
2574,206efe8d-7c6a-474b-9b80-f1787849c95b,6335258595,F,Laras,Halimah,Halimah48@gmail.com,Politician's assistant,MasterCard,"Jl. Antapani Lama No. 5
Kota Administrasi Jakarta Timur, ST 45274",Gorontalo,+62 (085) 767-3041,1966-12-22,ID,12005.76
2575,2dd98f67-deec-4382-a457-a79f646216cb,7513849712,M,Cahyono,Putra,Putra46@gmail.com,Acupuncturist,MasterCard,"Gang R.E Martadinata No. 48
Tomohon, ST 96287",Palopo,(0078) 790 4431,1951-07-19,ID,34546.55
2576,273d7f96-885c-4d11-95dd-e22cd16951c7,2051207712,F,Jelita,Haryanti,Haryanti38@gmail.com,Restaurant manager,Visa,"Jalan Peta No. 94
Pagaralam, Sumatera Selatan 58106",Dumai,(0580) 773 1818,1947-01-25,ID,80135.31
2577,8b03aa76-4d56-4c14-aa02-bfd97157e12c,8867460885,F,Eka,Fujiati,Fujiati55@gmail.com,"Secretary, company",MasterCard,"Jl. Kutisari Selatan No. 43
Surakarta, JB 59083",Bogor,+62 (0756) 932-2304,1983-10-20,ID,3193.31
2578,ba53dd7b-33f4-47a5-9b1a-9aa6359bff3e,7010234569,M,Sakti,Gunawan,Sakti22@hotmail.com,"Education officer, museum",Visa,"Gang Antapani Lama No. 0
Palangkaraya, Maluku Utara 90228",Bandar Lampung,+62-35-336-1476,1940-08-07,ID,12789.18
2579,56c0f1dc-6d4d-447d-9f81-2c5c7be0ec09,2102909921,M,Tedi,Salahudin,Salahudin01@gmail.com,"Pharmacist, community",Visa,"Jalan Waringin No. 7
Padang, SB 64118",Pekanbaru,+62-10-489-1843,2005-05-18,ID,55849.28
2580,87f53b9c-e44e-4088-a7fb-e4b753eb1b0b,7181010306,F,Hasna,Padmasari,,Medical illustrator,AMEX,"Gang Bangka Raya No. 6
Jambi, JI 44593",Bogor,+62 (0647) 674-6473,2009-01-04,ID,79029.19
2581,0a78314f-e14e-4647-b05b-b25f88cbcf1e,6142610056,F,Patricia,Zulaika,Zulaika70@yahoo.com,Medical laboratory scientific officer,Visa,"Jalan Siliwangi No. 1
Sukabumi, Banten 54225",Ambon,+62 (020) 916 4982,1982-12-04,ID,20410.24
2582,9d90f00b-ef54-4467-8baa-0de88dc0b546,3367555518,M,Nasim,Pranowo,Nasim37@yahoo.com,Manufacturing systems engineer,MasterCard,"Jl. Medokan Ayu No. 66
Sorong, MA 78312",Bekasi,(008) 694 9109,1941-03-07,ID,70251.25
2583,04afcb56-99c4-4e82-8b1f-2360e8c100c7,7726632914,F,Rahayu,Nasyiah,Nasyiah34@hotmail.com,"Surveyor, rural practice",AMEX,"Gg. Antapani Lama No. 107
Kupang, SS 90038",Tangerang,+62 (498) 153-9176,1995-11-14,ID,64921.84
2584,92b5ee36-b656-42f1-be0b-39afa7044c36,2300580436,F,Silvia,Puspasari,Silvia61@yahoo.com,Sports administrator,MasterCard,"Gg. Medokan Ayu No. 342
Depok, Maluku Utara 62121",Metro,+62-30-115-9732,2002-10-06,ID,86911.44
2585,2bb46e79-bf9a-4fe6-a5dc-bbe7648f75b1,6257575858,F,Zelaya,Prastuti,Zelaya81@gmail.com,Quality manager,Visa,"Jl. KH Amin Jasuta No. 858
Pekalongan, BT 42212",Magelang,+62 (26) 776 1769,1998-03-26,ID,46541.77
2586,963b9866-c009-490a-8bb6-13429eb8c284,7124041687,M,Dimaz,Pradipta,Pradipta94@hotmail.com,Colour technologist,MasterCard,"Gg. Tebet Barat Dalam No. 538
Kota Administrasi Jakarta Utara, Jawa Barat 23992",Tanjungpinang,+62 (008) 162-9466,2006-04-21,ID,61271.42
2587,9f1c96e1-f458-4e61-99a7-c1c69a7fcc6d,0453686054,M,Abyasa,Narpati,Narpati86@gmail.com,Conference centre manager,AMEX,"Jl. Dipenogoro No. 89
Palangkaraya, Kalimantan Selatan 90093",Kota Administrasi Jakarta Barat,+62-935-152-5556,1961-09-26,ID,88675.6
2588,d9facdb6-48bd-450a-bb78-2c04ba6e803c,0393062053,M,Nrima,Prasetyo,Nrima51@hotmail.com,Fashion designer,MasterCard,"Jl. Rawamangun No. 1
Subulussalam, Kepulauan Riau 10957",Langsa,+62 (072) 517 0544,1990-09-12,ID,39456.22
2589,4e84c577-ba45-4747-a1cf-3dc631181154,9549290663,M,Jefri,Firmansyah,Jefri05@hotmail.com,"Development worker, international aid",MasterCard,"Jl. Veteran No. 315
Kota Administrasi Jakarta Barat, Kalimantan Barat 58072",Yogyakarta,+62 (86) 092-4231,1967-06-25,ID,54371.17
2590,64ba8872-8f1e-4fd3-a512-7878adcad60b,1810244625,M,Adika,Wacana,Wacana50@yahoo.com,"Conservator, furniture",AMEX,"Jalan Cikutra Timur No. 32
Cimahi, Jawa Tengah 70323",Sukabumi,+62 (58) 278 0587,1962-08-07,ID,48922.3
2591,fce13567-3af8-45f3-bd07-7aef430b2812,2099039825,F,Silvia,Andriani,Andriani39@yahoo.com,"Presenter, broadcasting",AMEX,"Jalan Dr. Djunjunan No. 608
Padang, Kalimantan Timur 01790",Jayapura,0875181064,1966-12-13,ID,65286.56
2592,c8b7c1d5-d879-4451-a3b5-272a1a2194e4,2226109209,F,Ade,Haryanti,Ade11@gmail.com,Operational researcher,Visa,"Gang M.H Thamrin No. 7
Jambi, ST 66521",Pariaman,(0072) 317 3633,1962-02-13,ID,30658.65
2593,640620e8-1021-4176-846b-daa9b069bbe0,6748189442,M,Upik,Irawan,Upik03@gmail.com,Materials engineer,Visa,"Jl. Jamika No. 182
Tanjungbalai, Bengkulu 69808",Sabang,+62 (0604) 102-9038,1948-02-09,ID,35310.67
2594,5f2635c5-514e-44af-82d7-2cb670031a75,7068506686,F,Gilda,Yuniar,Yuniar44@yahoo.com,"Therapist, nutritional",MasterCard,"Jalan Yos Sudarso No. 10
Sukabumi, Kalimantan Utara 69567",Dumai,0817043397,1953-05-25,ID,35598.62
2595,bae0bb09-647d-473a-9e62-2ff219061319,1770921504,M,Ian,Kurniawan,,"Engineer, water",MasterCard,"Gang Cihampelas No. 4
Palembang, Kepulauan Riau 30806",Pasuruan,086 703 3761,1991-03-08,ID,27277.11
